Station Name,Date (Local Standard Time),Air Temp. Min. (°C),Air Temp. Min. Source Flag,Air Temp. Min. Record Completeness (%),Air Temp. Max. (°C),Air Temp. Max. Source Flag,Air Temp. Max. Record Completeness (%),Air Temp. Avg. (°C),Air Temp. Avg. Source Flag,Air Temp. Avg. Record Completeness (%),Relative Humidity Avg. (%),Relative Humidity Avg. Source Flag,Relative Humidity Avg. Record Completeness (%),Precip. Accumulated (mm),Precip. Accumulated Source Flag,Precip. Accumulated Comment,Precip. (mm),Precip. Source Flag,Precip. Comment,Wind Speed 10 m Avg. (km/h),Wind Speed 10 m Avg. Source Flag,Wind Speed 10 m Avg. Record Completeness (%),Wind Dir. 10 m Avg. (°),Wind Dir. 10 m Avg. Source Flag,Wind Dir. 10 m Avg. Record Completeness (%),Precip. Normal (mm),Precip. Normal Source Flag,Precip. Normal Comment,Air Temp. Avg. Normal (°C),Air Temp. Avg. Normal Source Flag,Air Temp. Avg. Normal Comment,Air Temp. Avg. Min. Normal (°C),Air Temp. Avg. Min. Normal Source Flag,Air Temp. Avg. Min. Normal Comment,Air Temp. Avg. Max. Normal (°C),Air Temp. Avg. Max. Normal Source Flag,Air Temp. Avg. Max. Normal Comment
Hawk Hills Auto,31-Mar-22,-7,ACTUAL,100,1.1,ACTUAL,100,-2,AGGREGATED,100,87.7,AGGREGATED,100,,MISSING,,,MISSING,,11.5,AGGREGATED,100,346.3,AGGREGATED,100,19.4,AGGREGATED,Computed based on years 1991-2020,-1.7,AGGREGATED,Computed based on years 1991-2020,-8.2,AGGREGATED,Computed based on years 1991-2020,4.7,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,01-Apr-22,-12.1,ACTUAL,100,-6.6,ACTUAL,100,-9.8,AGGREGATED,100,83.9,AGGREGATED,100,,MISSING,,,MISSING,,7.2,AGGREGATED,100,52.2,AGGREGATED,100,19.9,AGGREGATED,Computed based on years 1991-2020,-2.2,AGGREGATED,Computed based on years 1991-2020,-8.9,AGGREGATED,Computed based on years 1991-2020,4.5,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,02-Apr-22,-14.9,ACTUAL,100,-3.8,ACTUAL,100,-9.6,AGGREGATED,100,79,AGGREGATED,100,,MISSING,,,MISSING,,6.6,AGGREGATED,100,344.3,AGGREGATED,100,20.8,AGGREGATED,Computed based on years 1991-2020,-2,AGGREGATED,Computed based on years 1991-2020,-8.5,AGGREGATED,Computed based on years 1991-2020,4.5,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,03-Apr-22,-5.1,ACTUAL,100,9.6,ACTUAL,100,3.8,AGGREGATED,100,47.4,AGGREGATED,100,,MISSING,,,MISSING,,12.2,AGGREGATED,100,202.7,AGGREGATED,100,21.8,AGGREGATED,Computed based on years 1991-2020,-1.9,AGGREGATED,Computed based on years 1991-2020,-8.4,AGGREGATED,Computed based on years 1991-2020,4.6,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,04-Apr-22,-1.7,ACTUAL,100,6.6,ACTUAL,100,3.1,AGGREGATED,100,56,AGGREGATED,100,,MISSING,,,MISSING,,6.5,AGGREGATED,100,272.7,AGGREGATED,100,22.4,AGGREGATED,Computed based on years 1991-2020,-2.4,AGGREGATED,Computed based on years 1991-2020,-8.2,AGGREGATED,Computed based on years 1991-2020,3.5,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,05-Apr-22,-3,ACTUAL,100,5.7,ACTUAL,100,1.7,AGGREGATED,100,52.1,AGGREGATED,100,,MISSING,,,MISSING,,9.6,AGGREGATED,100,1.3,AGGREGATED,100,22.7,AGGREGATED,Computed based on years 1991-2020,-2.4,AGGREGATED,Computed based on years 1991-2020,-8.6,AGGREGATED,Computed based on years 1991-2020,3.7,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,06-Apr-22,-0.4,ACTUAL,100,6.1,ACTUAL,100,3.1,AGGREGATED,100,42.9,AGGREGATED,100,,MISSING,,,MISSING,,7.5,AGGREGATED,100,298.8,AGGREGATED,100,22.9,AGGREGATED,Computed based on years 1991-2020,-1.1,AGGREGATED,Computed based on years 1991-2020,-7.7,AGGREGATED,Computed based on years 1991-2020,5.5,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,07-Apr-22,1,ACTUAL,100,10.2,ACTUAL,100,5.3,AGGREGATED,100,43.4,AGGREGATED,100,,MISSING,,,MISSING,,10.1,AGGREGATED,100,196.5,AGGREGATED,100,23.6,AGGREGATED,Computed based on years 1991-2020,0.1,AGGREGATED,Computed based on years 1991-2020,-6.5,AGGREGATED,Computed based on years 1991-2020,6.7,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,08-Apr-22,-1.6,ACTUAL,100,7.7,ACTUAL,100,2.9,AGGREGATED,100,76,AGGREGATED,100,,MISSING,,,MISSING,,8.7,AGGREGATED,100,301.3,AGGREGATED,100,24.4,AGGREGATED,Computed based on years 1991-2020,0.8,AGGREGATED,Computed based on years 1991-2020,-5.6,AGGREGATED,Computed based on years 1991-2020,7.2,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,09-Apr-22,-3.3,ACTUAL,100,0.2,ACTUAL,100,-1.7,AGGREGATED,100,81.6,AGGREGATED,100,,MISSING,,,MISSING,,19.5,AGGREGATED,100,345.2,AGGREGATED,100,24.9,AGGREGATED,Computed based on years 1991-2020,1.1,AGGREGATED,Computed based on years 1991-2020,-5.2,AGGREGATED,Computed based on years 1991-2020,7.4,AGGREGATED,Computed based on years 1991-2020
